ca_index,d_p_A,crystallinity,frac_a,frac_c,frac_384,phase,domain,axial_A,shell_bfac
72,26.067,0.2068,0.2432,0.1622,0.2162,intermediate,0,48.974,30.0
73,28.833,0.0914,0.1724,0.0000,0.1034,amorphous,0,51.743,30.0
74,26.879,0.1176,0.2353,0.0000,0.1176,amorphous,0,52.660,30.0
75,15.191,0.0622,0.1081,0.0000,0.0811,amorphous,0,43.279,20.0
76,15.281,0.0763,0.1053,0.0000,0.1316,amorphous,0,49.754,20.0
77,20.883,0.0947,0.1579,0.0000,0.1316,intermediate,0,43.826,30.0
78,9.087,0.0269,0.0000,0.0769,0.0000,amorphous,0,32.993,10.0
79,9.295,0.0269,0.0000,0.0769,0.0000,amorphous,0,34.352,10.0
80,23.647,0.1181,0.1944,0.0000,0.1667,intermediate,0,53.940,30.0
81,23.928,0.2280,0.2927,0.1707,0.2195,intermediate,0,42.976,30.0
82,27.968,0.0846,0.1538,0.0000,0.1026,amorphous,0,49.924,30.0
83,22.007,0.1463,0.1951,0.0976,0.1463,intermediate,0,56.547,30.0
84,25.612,0.0956,0.1471,0.0000,0.1471,intermediate,0,52.096,30.0
85,21.130,0.0690,0.0952,0.0000,0.1190,amorphous,0,52.446,30.0
86,5.931,0.0609,0.0938,0.0000,0.0938,amorphous,0,44.066,6.0
87,26.633,0.1346,0.2308,0.0000,0.1795,intermediate,0,45.921,30.0
88,6.810,0.0971,0.1765,0.0000,0.1176,amorphous,0,43.170,10.0
89,20.258,0.1439,0.2439,0.0000,0.1951,intermediate,0,38.627,30.0
90,16.751,0.1419,0.2432,0.0000,0.1892,intermediate,0,42.017,20.0
91,14.746,0.0611,0.1111,0.0000,0.0741,amorphous,0,38.613,20.0
92,9.797,0.0779,0.1471,0.0000,0.0882,amorphous,0,46.563,10.0
93,21.611,0.1568,0.2727,0.0000,0.2045,intermediate,0,39.850,30.0
94,18.021,0.1195,0.1951,0.0000,0.1707,intermediate,0,36.526,20.0
95,8.614,0.0167,0.0000,0.0476,0.0000,amorphous,0,36.980,10.0
96,21.730,0.1589,0.2444,0.0000,0.2444,intermediate,0,40.782,30.0
97,13.447,0.1197,0.2121,0.0000,0.1515,intermediate,0,33.694,20.0
98,17.015,0.1346,0.2308,0.0000,0.1795,intermediate,0,35.370,20.0
99,17.458,0.1132,0.2105,0.0000,0.1316,intermediate,0,35.530,20.0
100,18.054,0.0731,0.0769,0.0000,0.1538,amorphous,0,47.365,20.0
101,21.407,0.1439,0.2439,0.0000,0.1951,intermediate,0,39.121,30.0
102,22.016,0.1346,0.2308,0.0000,0.1795,intermediate,0,57.566,30.0
103,29.943,0.1138,0.2069,0.0000,0.1379,intermediate,0,50.089,30.0
104,5.359,0.0780,0.1200,0.0000,0.1200,intermediate,0,39.032,6.0
105,24.721,0.1683,0.2927,0.0000,0.2195,intermediate,0,42.794,30.0
106,21.151,0.1000,0.1250,0.0750,0.1000,amorphous,0,51.706,30.0
107,7.699,0.0175,0.0000,0.0500,0.0000,amorphous,0,32.862,10.0
108,20.862,0.1352,0.2500,0.0000,0.1591,intermediate,0,39.750,30.0
109,16.143,0.1439,0.2439,0.0000,0.1951,intermediate,0,45.006,20.0
110,24.749,0.0684,0.1053,0.0000,0.1053,amorphous,0,53.566,30.0
111,15.849,0.0525,0.0750,0.0750,0.0000,amorphous,0,53.669,20.0
112,20.913,0.0963,0.1707,0.0000,0.1220,intermediate,0,45.646,30.0
113,14.547,0.1214,0.2000,0.0000,0.1714,intermediate,0,33.231,20.0
114,22.355,0.1319,0.2128,0.0000,0.1915,intermediate,0,45.662,30.0
115,24.701,0.2062,0.2250,0.1500,0.2500,intermediate,0,43.050,30.0
116,16.982,0.1324,0.2162,0.0000,0.1892,intermediate,0,36.256,20.0
117,12.681,0.1039,0.1842,0.0000,0.1316,intermediate,0,47.714,20.0
118,18.405,0.1250,0.2143,0.0000,0.1667,intermediate,0,38.073,20.0
119,28.400,0.1500,0.1613,0.1290,0.1613,intermediate,0,57.152,30.0
120,18.595,0.0923,0.1538,0.0000,0.1282,intermediate,0,42.588,20.0
121,26.236,0.1016,0.1562,0.0000,0.1562,intermediate,0,56.142,30.0
122,23.557,0.1405,0.2381,0.0000,0.1905,intermediate,0,42.858,30.0
123,19.263,0.0643,0.0857,0.0000,0.1143,amorphous,0,56.537,20.0
124,20.784,0.1013,0.1795,0.0000,0.1282,intermediate,0,55.559,30.0
125,25.430,0.1095,0.1905,0.0000,0.1429,intermediate,0,42.745,30.0
126,13.027,0.0368,0.1053,0.0000,0.0000,amorphous,0,50.867,20.0
127,30.928,0.1278,0.1111,0.1111,0.1667,amorphous,0,54.487,40.0
128,22.960,0.0940,0.1667,0.0000,0.1190,amorphous,0,43.240,30.0
129,16.568,0.0961,0.1316,0.0526,0.1053,amorphous,0,52.358,20.0
130,19.468,0.0987,0.1750,0.0000,0.1250,intermediate,0,40.700,20.0
131,27.105,0.1280,0.2195,0.0000,0.1707,intermediate,0,46.634,30.0
132,28.014,0.1621,0.2121,0.1212,0.1515,intermediate,0,51.312,30.0
133,24.606,0.0784,0.1081,0.0000,0.1351,amorphous,0,49.151,30.0
134,10.568,0.0240,0.0000,0.0000,0.0800,amorphous,0,39.369,20.0
135,31.167,0.1054,0.1786,0.0000,0.1429,intermediate,0,51.402,40.0
136,17.928,0.1451,0.1707,0.0976,0.1707,intermediate,0,34.620,20.0
137,25.689,0.1628,0.1628,0.1628,0.1628,intermediate,0,43.753,30.0
138,29.361,0.1197,0.2121,0.0000,0.1515,intermediate,0,47.499,30.0
139,10.122,0.0419,0.0645,0.0000,0.0645,amorphous,0,29.612,20.0
140,20.182,0.1439,0.2439,0.0000,0.1951,intermediate,0,37.691,30.0
141,18.399,0.0690,0.0952,0.0000,0.1190,amorphous,0,50.141,20.0
142,18.198,0.1389,0.2444,0.0000,0.1778,intermediate,0,34.342,20.0
143,9.405,0.1265,0.2353,0.0000,0.1471,intermediate,0,45.333,10.0
144,30.701,0.2154,0.2692,0.1154,0.2692,intermediate,0,50.973,40.0
145,27.171,0.1553,0.2632,0.0000,0.2105,intermediate,0,43.936,30.0
146,28.876,0.2456,0.3529,0.1471,0.2353,intermediate,0,46.396,30.0
147,30.376,0.1545,0.1818,0.1818,0.0909,intermediate,0,58.110,40.0
148,19.449,0.1475,0.2500,0.0000,0.2000,intermediate,0,35.616,20.0
149,29.387,0.2074,0.2941,0.1471,0.1765,intermediate,0,49.468,30.0
150,17.975,0.1068,0.1892,0.0000,0.1351,intermediate,0,37.580,20.0
151,14.056,0.0628,0.1026,0.0769,0.0000,amorphous,0,50.880,20.0
152,30.877,0.1364,0.1818,0.0909,0.1364,intermediate,0,55.934,40.0
153,19.577,0.1405,0.2381,0.0000,0.1905,intermediate,0,35.502,20.0
154,26.978,0.2074,0.2941,0.1471,0.1765,intermediate,0,59.628,30.0
155,27.223,0.1500,0.2500,0.0000,0.2083,intermediate,0,58.222,30.0
156,29.525,0.1200,0.1600,0.0800,0.1200,intermediate,0,55.365,30.0
157,9.953,0.0231,0.0000,0.0000,0.0769,amorphous,0,29.793,10.0
158,19.908,0.1037,0.1707,0.0000,0.1463,intermediate,0,45.493,20.0
159,26.664,0.2694,0.3333,0.2222,0.2500,crystalline,0,43.451,30.0
160,13.745,0.0769,0.0769,0.0769,0.0769,amorphous,0,50.068,20.0
161,23.330,0.1382,0.2368,0.0000,0.1842,intermediate,0,59.742,30.0
162,27.786,0.1222,0.2222,0.0000,0.1481,intermediate,0,56.047,30.0
163,24.159,0.1500,0.2727,0.0000,0.1818,intermediate,0,39.674,30.0
164,28.357,0.1917,0.3333,0.0000,0.2500,intermediate,0,60.775,30.0
165,21.456,0.1062,0.1750,0.0000,0.1500,intermediate,0,45.713,30.0
166,24.141,0.1293,0.2391,0.0000,0.1522,intermediate,0,39.432,30.0
167,24.433,0.1068,0.1892,0.0000,0.1351,intermediate,0,57.795,30.0
168,7.632,0.0855,0.1613,0.0000,0.0968,amorphous,0,41.478,10.0
169,15.506,0.1137,0.1750,0.0000,0.1750,intermediate,0,31.563,20.0
170,25.202,0.1405,0.2162,0.0000,0.2162,intermediate,0,60.119,30.0
171,30.912,0.2222,0.2593,0.1852,0.2222,intermediate,0,48.811,40.0
172,18.146,0.1302,0.2326,0.0000,0.1628,intermediate,0,35.025,20.0
173,26.801,0.1083,0.1667,0.0000,0.1667,intermediate,0,48.914,30.0
174,5.202,0.0532,0.0968,0.0000,0.0645,amorphous,0,43.085,6.0
175,27.984,0.1437,0.2500,0.0000,0.1875,intermediate,0,44.127,30.0
176,21.285,0.1341,0.2273,0.0000,0.1818,intermediate,0,36.072,30.0
177,21.153,0.1000,0.1667,0.0000,0.1389,intermediate,0,58.200,30.0
178,23.912,0.1140,0.1860,0.0000,0.1628,intermediate,0,40.169,30.0
179,11.762,0.1229,0.2286,0.0000,0.1429,intermediate,0,44.437,20.0
180,5.853,0.0194,0.0000,0.0556,0.0000,amorphous,0,27.136,6.0
181,11.313,0.0750,0.1154,0.0000,0.1154,amorphous,0,28.898,20.0
182,31.221,0.1905,0.2381,0.1429,0.1905,intermediate,0,57.720,40.0
183,23.621,0.0638,0.0750,0.0000,0.1250,amorphous,0,51.298,30.0
184,29.119,0.2468,0.2581,0.2258,0.2581,intermediate,0,46.420,30.0
185,12.405,0.0000,0.0000,0.0000,0.0000,amorphous,0,37.154,20.0
186,10.427,0.1074,0.2059,0.0000,0.1176,amorphous,0,38.939,20.0
187,17.993,0.1083,0.1667,0.0000,0.1667,intermediate,0,47.169,20.0
188,14.775,0.1419,0.2432,0.0000,0.1892,intermediate,0,31.618,20.0
189,30.188,0.1571,0.2857,0.0000,0.1905,intermediate,0,61.343,40.0
190,8.456,0.0550,0.1000,0.0000,0.0667,amorphous,0,46.667,10.0
191,25.868,0.1643,0.2857,0.0000,0.2143,intermediate,0,58.713,30.0
192,18.819,0.0878,0.1463,0.0000,0.1220,intermediate,0,56.859,20.0
193,24.894,0.0818,0.1364,0.0000,0.1136,amorphous,0,47.438,30.0
194,15.942,0.0859,0.1026,0.0769,0.0769,amorphous,0,50.682,20.0
195,16.824,0.1338,0.2432,0.0000,0.1622,intermediate,0,31.977,20.0
196,26.192,0.1129,0.2000,0.0000,0.1429,intermediate,0,46.324,30.0
197,28.878,0.2059,0.2353,0.1765,0.2059,intermediate,0,45.249,30.0
198,22.860,0.1095,0.1905,0.0000,0.1429,intermediate,0,58.324,30.0
199,27.028,0.1875,0.3214,0.0000,0.2500,intermediate,0,61.457,30.0
200,12.521,0.0906,0.1250,0.0000,0.1562,intermediate,0,28.899,20.0
201,21.325,0.0703,0.1081,0.0000,0.1081,amorphous,0,48.761,30.0
202,31.256,0.1475,0.2500,0.0000,0.2000,intermediate,0,53.148,40.0
203,21.011,0.1209,0.1860,0.0000,0.1860,intermediate,0,41.384,30.0
204,13.304,0.0569,0.1034,0.0000,0.0690,amorphous,0,34.082,20.0
205,12.172,0.0189,0.0541,0.0000,0.0000,amorphous,0,50.510,20.0
206,16.824,0.1474,0.2632,0.0000,0.1842,intermediate,0,33.460,20.0
207,3.652,0.0250,0.0000,0.0714,0.0000,amorphous,0,28.192,6.0
208,28.776,0.1047,0.2188,0.0000,0.0938,amorphous,0,51.155,30.0
209,16.392,0.1211,0.2105,0.0000,0.1579,intermediate,0,34.063,20.0
210,18.361,0.1463,0.1463,0.1463,0.1463,intermediate,0,36.936,20.0
211,10.016,0.0206,0.0000,0.0588,0.0000,amorphous,0,34.562,20.0
212,17.524,0.0845,0.1190,0.0000,0.1429,amorphous,0,39.463,20.0
213,28.415,0.1800,0.2286,0.1143,0.2000,intermediate,0,47.801,30.0
214,18.721,0.0722,0.1111,0.0000,0.1111,amorphous,0,51.158,20.0
215,27.276,0.1130,0.1739,0.0000,0.1739,intermediate,0,55.478,30.0
216,17.395,0.0762,0.0952,0.0000,0.1429,amorphous,0,48.646,20.0
217,19.619,0.0963,0.1707,0.0000,0.1220,intermediate,0,55.610,20.0
218,16.795,0.0947,0.1579,0.0000,0.1316,intermediate,0,45.061,20.0
219,23.893,0.1622,0.2162,0.1081,0.1622,intermediate,0,52.922,30.0
220,26.016,0.1694,0.2903,0.0000,0.2258,intermediate,0,60.889,30.0
221,28.296,0.1697,0.3030,0.0000,0.2121,intermediate,0,43.348,30.0
222,24.462,0.1255,0.2128,0.0000,0.1702,intermediate,0,41.947,30.0
223,25.012,0.0903,0.1389,0.0000,0.1389,intermediate,0,54.982,30.0
224,29.797,0.2481,0.2963,0.2222,0.2222,intermediate,0,60.387,30.0
225,10.287,0.0167,0.0000,0.0476,0.0000,amorphous,0,34.178,20.0
226,14.192,0.0594,0.0625,0.0000,0.1250,amorphous,0,33.095,20.0
227,25.505,0.1077,0.1538,0.0000,0.1795,intermediate,0,47.004,30.0
228,23.221,0.1488,0.2619,0.0000,0.1905,intermediate,0,36.549,30.0
229,29.685,0.1111,0.1481,0.0741,0.1111,amorphous,0,56.006,30.0
230,26.939,0.1074,0.2059,0.0000,0.1176,amorphous,0,57.919,30.0
231,23.603,0.1118,0.1842,0.0000,0.1579,intermediate,0,44.002,30.0
232,28.925,0.1214,0.2000,0.0000,0.1714,intermediate,0,46.523,30.0
233,26.175,0.2439,0.2927,0.1951,0.2439,intermediate,0,40.403,30.0
234,6.971,0.0000,0.0000,0.0000,0.0000,amorphous,0,35.902,10.0
235,17.866,0.1074,0.2059,0.0000,0.1176,amorphous,0,39.273,20.0
236,24.806,0.1487,0.2051,0.0000,0.2564,intermediate,0,40.507,30.0
237,20.219,0.1062,0.1750,0.0000,0.1500,intermediate,0,58.314,30.0
238,30.176,0.1200,0.1200,0.1200,0.1200,intermediate,0,52.813,40.0
239,11.947,0.0917,0.1667,0.0000,0.1111,amorphous,0,45.029,20.0
240,24.439,0.1179,0.2143,0.0000,0.1429,intermediate,0,42.761,30.0
241,26.561,0.1276,0.1724,0.1034,0.1034,amorphous,0,52.808,30.0
242,7.573,0.0261,0.0000,0.0000,0.0870,amorphous,0,27.382,10.0
243,14.255,0.0591,0.0909,0.0000,0.0909,amorphous,0,32.268,20.0
244,32.567,0.1460,0.2800,0.0000,0.1600,intermediate,0,48.976,40.0
245,19.954,0.1238,0.1905,0.0000,0.1905,intermediate,0,43.183,20.0
246,25.402,0.1417,0.2333,0.0000,0.2000,intermediate,0,57.955,30.0
247,18.574,0.1195,0.1951,0.0000,0.1707,intermediate,0,31.631,20.0
248,7.692,0.0589,0.1071,0.0000,0.0714,amorphous,0,43.065,10.0
249,26.614,0.1686,0.3023,0.0000,0.2093,intermediate,0,40.168,30.0
250,21.235,0.1603,0.2821,0.0000,0.2051,intermediate,0,36.795,30.0
251,6.556,0.0233,0.0000,0.0667,0.0000,amorphous,0,27.432,10.0
252,28.515,0.0981,0.1111,0.0741,0.1111,amorphous,0,53.303,30.0
253,14.572,0.1114,0.1714,0.0000,0.1714,intermediate,0,31.844,20.0
254,30.942,0.2130,0.3478,0.0000,0.3043,intermediate,0,63.519,40.0
255,13.334,0.0722,0.1111,0.0000,0.1111,amorphous,0,48.592,20.0
256,12.221,0.0788,0.1212,0.0000,0.1212,intermediate,0,31.033,20.0
257,21.219,0.0549,0.0732,0.0000,0.0976,amorphous,0,49.833,30.0
258,32.157,0.1765,0.2353,0.1176,0.1765,intermediate,0,59.896,40.0
259,27.950,0.1394,0.2424,0.0000,0.1818,intermediate,0,45.066,30.0
260,19.498,0.1393,0.2143,0.0000,0.2143,intermediate,0,36.128,20.0
261,24.245,0.1894,0.2128,0.1277,0.2340,intermediate,0,37.223,30.0
262,14.716,0.0868,0.1579,0.0000,0.1053,amorphous,0,52.302,20.0
263,27.862,0.2152,0.3913,0.0000,0.2609,intermediate,0,63.633,30.0
264,19.563,0.1513,0.2564,0.0000,0.2051,intermediate,0,32.811,20.0
265,22.669,0.1195,0.1951,0.0000,0.1707,intermediate,0,41.267,30.0
266,3.998,0.0000,0.0000,0.0000,0.0000,amorphous,0,39.355,6.0
267,29.281,0.3196,0.3913,0.2609,0.3043,crystalline,0,64.009,30.0
268,19.495,0.0825,0.1500,0.0000,0.1000,amorphous,0,56.942,20.0
269,4.517,0.0000,0.0000,0.0000,0.0000,amorphous,0,29.338,6.0
270,20.214,0.1283,0.2174,0.0000,0.1739,intermediate,0,32.628,30.0
271,13.525,0.0640,0.0800,0.0000,0.1200,amorphous,0,31.967,20.0
272,11.479,0.0513,0.0789,0.0000,0.0789,amorphous,0,48.558,20.0
273,17.881,0.0987,0.1750,0.0000,0.1250,intermediate,0,34.454,20.0
274,22.957,0.1605,0.2791,0.0000,0.2093,intermediate,0,38.959,30.0
275,30.144,0.2442,0.3462,0.1538,0.2308,intermediate,0,44.875,40.0
276,17.523,0.1000,0.1667,0.0000,0.1389,intermediate,0,56.022,20.0
277,14.208,0.0569,0.1034,0.0000,0.0690,amorphous,0,39.969,20.0
278,27.379,0.1649,0.2162,0.0000,0.2973,intermediate,0,43.475,30.0
279,26.224,0.1100,0.2000,0.0000,0.1333,intermediate,0,39.017,30.0
280,32.254,0.1880,0.2400,0.1600,0.1600,intermediate,0,51.132,40.0
281,28.912,0.1458,0.2500,0.0000,0.1944,intermediate,0,42.473,30.0
282,20.398,0.1090,0.1795,0.0000,0.1538,intermediate,0,46.273,30.0
283,7.938,0.0219,0.0000,0.0625,0.0000,amorphous,0,32.511,10.0
284,24.627,0.1204,0.2041,0.0000,0.1633,intermediate,0,37.434,30.0
285,22.127,0.0812,0.1250,0.0000,0.1250,intermediate,0,54.820,30.0
286,21.370,0.1283,0.2174,0.0000,0.1739,intermediate,0,33.104,30.0
287,16.300,0.0947,0.1579,0.0000,0.1316,intermediate,0,33.846,20.0
288,17.130,0.1527,0.1892,0.1081,0.1622,intermediate,0,53.545,20.0
289,25.184,0.1810,0.3103,0.0000,0.2414,intermediate,0,61.189,30.0
290,27.070,0.1441,0.2353,0.0000,0.2059,intermediate,0,62.294,30.0
291,10.633,0.0963,0.1481,0.0000,0.1481,intermediate,0,33.443,20.0
292,21.608,0.1013,0.1795,0.0000,0.1282,intermediate,0,42.525,30.0
293,26.250,0.1140,0.1860,0.0000,0.1628,intermediate,0,43.854,30.0
294,14.837,0.1077,0.1538,0.0000,0.1795,intermediate,0,27.632,20.0
295,5.588,0.0000,0.0000,0.0000,0.0000,amorphous,0,36.844,6.0
296,32.530,0.1130,0.1739,0.0000,0.1739,intermediate,0,47.664,40.0
297,22.894,0.1034,0.1591,0.0000,0.1591,intermediate,0,45.115,30.0
298,14.430,0.1313,0.2250,0.0000,0.1750,intermediate,0,27.390,20.0
299,17.963,0.0786,0.0952,0.0476,0.0952,amorphous,0,51.827,20.0
300,14.856,0.1274,0.2258,0.0000,0.1613,intermediate,0,36.709,20.0
301,24.012,0.1291,0.2093,0.0000,0.1860,intermediate,0,39.987,30.0
302,7.737,0.0917,0.1667,0.0000,0.1111,amorphous,0,40.777,10.0
303,14.772,0.0947,0.1579,0.0000,0.1316,intermediate,0,46.513,20.0
304,16.329,0.0784,0.1081,0.0000,0.1351,amorphous,0,36.551,20.0
305,19.275,0.0837,0.1395,0.0000,0.1163,amorphous,0,42.702,20.0
306,20.473,0.0898,0.1591,0.0000,0.1136,amorphous,0,52.002,30.0
307,10.907,0.0464,0.0714,0.0000,0.0714,amorphous,0,31.234,20.0
308,17.121,0.1302,0.2326,0.0000,0.1628,intermediate,0,30.933,20.0
309,12.091,0.0643,0.0857,0.0000,0.1143,amorphous,0,26.326,20.0
310,19.055,0.1261,0.2045,0.0000,0.1818,intermediate,0,30.364,20.0
311,10.644,0.1237,0.1316,0.1316,0.1053,intermediate,0,39.395,20.0
312,18.639,0.1021,0.1667,0.0000,0.1458,intermediate,0,32.057,20.0
313,15.859,0.1346,0.2308,0.0000,0.1795,intermediate,0,28.528,20.0
314,20.871,0.1141,0.1957,0.0000,0.1522,intermediate,0,37.392,30.0
315,15.027,0.1095,0.1905,0.0000,0.1429,intermediate,0,42.613,20.0
316,21.230,0.1400,0.2500,0.0000,0.1750,intermediate,0,54.656,30.0
317,17.167,0.0774,0.1190,0.0000,0.1190,amorphous,0,40.065,20.0
318,27.569,0.1291,0.2093,0.0000,0.1860,intermediate,0,39.493,30.0
319,8.740,0.0481,0.0741,0.0000,0.0741,amorphous,0,25.809,10.0
320,24.376,0.1962,0.2564,0.1282,0.2051,intermediate,0,59.655,30.0
321,30.681,0.2093,0.2593,0.1481,0.2222,intermediate,0,46.561,40.0
322,16.174,0.1211,0.2105,0.0000,0.1579,intermediate,0,28.980,20.0
323,26.420,0.1513,0.2564,0.0000,0.2051,intermediate,0,41.482,30.0
324,30.453,0.1060,0.2000,0.0000,0.1200,intermediate,0,49.704,40.0
325,31.770,0.1717,0.3043,0.0000,0.2174,intermediate,0,46.896,40.0
326,27.016,0.1793,0.2759,0.0000,0.2759,intermediate,0,64.122,30.0
327,21.036,0.0940,0.1667,0.0000,0.1190,amorphous,0,55.486,30.0
328,16.877,0.0963,0.1707,0.0000,0.1220,intermediate,0,43.566,20.0
329,25.793,0.1268,0.1951,0.0000,0.1951,intermediate,0,38.362,30.0
330,25.353,0.1816,0.3158,0.0000,0.2368,intermediate,0,63.311,30.0
331,28.888,0.0956,0.1471,0.0000,0.1471,intermediate,0,45.367,30.0
332,19.997,0.1311,0.2222,0.0000,0.1778,intermediate,0,30.735,20.0
333,3.347,0.0269,0.0000,0.0769,0.0000,amorphous,0,23.025,6.0
334,25.038,0.1485,0.2424,0.0000,0.2121,intermediate,0,58.445,30.0
335,32.516,0.1700,0.2800,0.0000,0.2400,intermediate,0,46.241,40.0
336,13.353,0.0461,0.0789,0.0526,0.0000,amorphous,0,50.214,20.0
337,9.705,0.0159,0.0000,0.0455,0.0000,amorphous,0,33.508,10.0
338,26.046,0.0629,0.0968,0.0000,0.0968,amorphous,0,54.261,30.0
