ca_index,d_p_A,crystallinity,frac_a,frac_c,frac_384,phase,domain,axial_A,shell_bfac
57,11.649,0.0333,0.0513,0.0000,0.0513,amorphous,0,41.568,20.0
58,11.830,0.0423,0.0769,0.0000,0.0513,amorphous,0,34.439,20.0
59,22.526,0.0917,0.1667,0.0000,0.1111,amorphous,0,53.607,30.0
60,13.019,0.0381,0.0000,0.0476,0.0714,amorphous,0,36.762,20.0
61,15.865,0.0333,0.0513,0.0000,0.0513,amorphous,0,39.913,20.0
62,14.195,0.0513,0.0789,0.0000,0.0789,amorphous,0,34.987,20.0
63,15.680,0.0325,0.0500,0.0000,0.0500,amorphous,0,39.172,20.0
64,14.071,0.0171,0.0488,0.0000,0.0000,amorphous,0,46.536,20.0
65,17.485,0.0703,0.1081,0.0000,0.1081,amorphous,0,36.334,20.0
66,16.032,0.0381,0.0476,0.0000,0.0714,amorphous,0,41.358,20.0
67,16.293,0.0574,0.0882,0.0000,0.0882,amorphous,0,44.839,20.0
68,21.234,0.1529,0.2353,0.0000,0.2353,intermediate,0,51.655,30.0
69,11.610,0.0631,0.0714,0.0476,0.0714,amorphous,0,32.927,20.0
70,17.078,0.0779,0.0882,0.0588,0.0882,amorphous,0,36.637,20.0
71,15.799,0.0657,0.1143,0.0000,0.0857,amorphous,0,52.162,20.0
72,20.115,0.1975,0.3500,0.0000,0.2500,intermediate,0,54.854,30.0
73,13.255,0.0853,0.1176,0.0000,0.1471,amorphous,0,50.099,20.0
74,11.450,0.0171,0.0488,0.0000,0.0000,amorphous,0,36.848,20.0
75,14.935,0.0464,0.0000,0.0714,0.0714,amorphous,0,35.711,20.0
76,18.151,0.1469,0.1562,0.1562,0.1250,intermediate,0,37.294,20.0
77,7.808,0.0390,0.0488,0.0000,0.0732,amorphous,0,31.908,10.0
78,10.986,0.0527,0.0811,0.0000,0.0811,amorphous,0,44.576,20.0
79,13.840,0.0657,0.1143,0.0000,0.0857,amorphous,0,51.687,20.0
80,19.224,0.0788,0.1212,0.0000,0.1212,intermediate,0,37.542,20.0
81,4.517,0.0000,0.0000,0.0000,0.0000,amorphous,0,37.947,6.0
82,20.486,0.0660,0.1200,0.0000,0.0800,amorphous,0,49.753,30.0
83,3.748,0.0194,0.0556,0.0000,0.0000,amorphous,0,39.902,6.0
84,12.481,0.0605,0.1053,0.0000,0.0789,amorphous,0,49.351,20.0
85,22.022,0.1083,0.1667,0.0000,0.1667,intermediate,0,57.571,30.0
86,6.020,0.0446,0.0811,0.0000,0.0541,amorphous,0,29.971,10.0
87,12.694,0.0513,0.0513,0.0513,0.0513,amorphous,0,37.308,20.0
88,11.249,0.0464,0.0714,0.0000,0.0714,amorphous,0,33.694,20.0
89,18.766,0.0828,0.1562,0.0000,0.0938,amorphous,0,39.985,20.0
90,9.127,0.0250,0.0714,0.0000,0.0000,amorphous,0,31.603,10.0
91,16.947,0.0446,0.0811,0.0000,0.0541,amorphous,0,46.421,20.0
92,20.701,0.0615,0.0769,0.0000,0.1154,amorphous,0,46.578,30.0
93,21.945,0.0593,0.0741,0.0000,0.1111,amorphous,0,43.761,30.0
94,8.980,0.0378,0.1081,0.0000,0.0000,amorphous,0,46.504,10.0
95,7.358,0.0541,0.0541,0.0541,0.0541,amorphous,0,34.338,10.0
96,20.634,0.1475,0.2500,0.0000,0.2000,intermediate,0,57.049,30.0
97,19.729,0.1341,0.2273,0.0000,0.1818,intermediate,0,51.847,20.0
98,11.222,0.0167,0.0476,0.0000,0.0000,amorphous,0,34.932,20.0
99,8.407,0.0548,0.0476,0.0476,0.0714,amorphous,0,33.423,10.0
100,13.971,0.0489,0.0652,0.0000,0.0870,amorphous,0,32.424,20.0
101,22.082,0.1180,0.2000,0.0000,0.1600,intermediate,0,40.027,30.0
102,11.421,0.0311,0.0889,0.0000,0.0000,amorphous,0,46.818,20.0
103,19.299,0.1932,0.3182,0.0000,0.2727,intermediate,0,54.058,20.0
104,13.957,0.0922,0.1562,0.0000,0.1250,intermediate,0,47.452,20.0
105,10.014,0.0488,0.0488,0.0488,0.0488,amorphous,0,41.106,10.0
106,13.601,0.0476,0.0732,0.0000,0.0732,amorphous,0,32.565,20.0
107,22.046,0.0804,0.1071,0.0000,0.1429,amorphous,0,38.881,30.0
108,5.933,0.0206,0.0588,0.0000,0.0000,amorphous,0,37.334,6.0
109,5.344,0.0317,0.0488,0.0000,0.0488,amorphous,0,43.647,6.0
110,6.376,0.0262,0.0750,0.0000,0.0000,amorphous,0,28.926,10.0
111,13.409,0.0421,0.0526,0.0000,0.0789,amorphous,0,32.104,20.0
112,21.417,0.1152,0.2174,0.0000,0.1304,intermediate,0,37.723,30.0
113,8.007,0.0171,0.0000,0.0488,0.0000,amorphous,0,29.247,10.0
114,20.333,0.0371,0.0571,0.0000,0.0571,amorphous,0,39.789,30.0
115,22.397,0.1180,0.0800,0.1200,0.1600,amorphous,0,40.123,30.0
116,13.670,0.0342,0.0526,0.0000,0.0526,amorphous,0,35.222,20.0
117,19.581,0.1274,0.1290,0.0968,0.1613,intermediate,0,36.922,20.0
118,19.739,0.0722,0.1111,0.0000,0.1111,amorphous,0,55.844,20.0
119,9.919,0.0412,0.0750,0.0000,0.0500,amorphous,0,29.552,20.0
120,18.138,0.0643,0.0857,0.0000,0.1143,amorphous,0,34.655,20.0
121,16.668,0.0487,0.0513,0.0000,0.1026,amorphous,0,35.908,20.0
122,5.060,0.0000,0.0000,0.0000,0.0000,amorphous,0,33.728,6.0
123,4.338,0.0444,0.0556,0.0000,0.0833,amorphous,0,27.935,6.0
124,12.550,0.0476,0.0732,0.0000,0.0732,amorphous,0,34.379,20.0
125,13.901,0.0602,0.0682,0.0455,0.0682,amorphous,0,33.380,20.0
126,22.248,0.0941,0.1176,0.0000,0.1765,amorphous,0,56.338,30.0
127,13.401,0.0250,0.0714,0.0000,0.0000,amorphous,0,45.255,20.0
128,15.841,0.0500,0.0769,0.0000,0.0769,amorphous,0,44.197,20.0
129,16.762,0.0557,0.0857,0.0000,0.0857,amorphous,0,53.128,20.0
130,17.160,0.0622,0.1081,0.0000,0.0811,amorphous,0,32.952,20.0
131,13.240,0.0641,0.1562,0.0000,0.0312,amorphous,0,51.764,20.0
132,18.422,0.1111,0.1389,0.0833,0.1111,amorphous,0,34.311,20.0
133,1.319,0.0189,0.0541,0.0000,0.0000,amorphous,0,38.506,6.0
134,8.858,0.0458,0.0833,0.0000,0.0556,amorphous,0,30.746,10.0
135,5.993,0.0527,0.0811,0.0000,0.0811,amorphous,0,29.394,10.0
136,10.273,0.0393,0.0714,0.0000,0.0476,amorphous,0,38.653,20.0
137,9.481,0.0244,0.0698,0.0000,0.0000,amorphous,0,30.490,10.0
138,6.917,0.0402,0.0732,0.0000,0.0488,amorphous,0,38.332,10.0
139,16.990,0.0464,0.0714,0.0000,0.0714,amorphous,0,36.582,20.0
140,20.184,0.0000,0.0000,0.0000,0.0000,amorphous,0,40.806,20.0
141,16.347,0.0351,0.0541,0.0000,0.0541,amorphous,0,37.837,20.0
142,21.175,0.0538,0.1538,0.0000,0.0000,amorphous,0,39.734,30.0
143,12.436,0.0184,0.0526,0.0000,0.0000,amorphous,0,32.793,20.0
144,7.480,0.0256,0.0732,0.0000,0.0000,amorphous,0,41.331,10.0
145,7.140,0.0171,0.0488,0.0000,0.0000,amorphous,0,30.995,10.0
146,13.173,0.0562,0.0750,0.0000,0.1000,amorphous,0,30.960,20.0
147,6.439,0.0446,0.0811,0.0000,0.0541,amorphous,0,28.493,10.0
148,17.695,0.0533,0.0667,0.0000,0.1000,amorphous,0,44.131,20.0
149,19.768,0.1300,0.2000,0.0000,0.2000,intermediate,0,57.298,20.0
150,21.181,0.0175,0.0000,0.0500,0.0000,amorphous,0,43.466,30.0
151,19.125,0.0650,0.1000,0.0000,0.1000,amorphous,0,53.312,20.0
152,22.502,0.0591,0.0909,0.0000,0.0909,amorphous,0,51.955,30.0
153,12.561,0.0378,0.0541,0.0541,0.0000,amorphous,0,37.388,20.0
154,13.691,0.0333,0.0513,0.0000,0.0513,amorphous,0,37.976,20.0
155,20.222,0.1150,0.2000,0.0000,0.1500,intermediate,0,51.324,30.0
156,9.153,0.0605,0.1053,0.0000,0.0789,amorphous,0,47.013,10.0
157,10.007,0.0333,0.0513,0.0000,0.0513,amorphous,0,30.767,20.0
158,7.553,0.0000,0.0000,0.0000,0.0000,amorphous,0,40.577,10.0
159,9.970,0.0603,0.0769,0.0513,0.0513,amorphous,0,29.944,20.0
160,18.278,0.0406,0.0625,0.0000,0.0625,amorphous,0,41.193,20.0
161,18.977,0.0589,0.1071,0.0000,0.0714,amorphous,0,47.991,20.0
162,18.914,0.1565,0.2609,0.0000,0.2174,intermediate,0,54.447,20.0
163,18.965,0.0875,0.1250,0.1250,0.0000,intermediate,0,56.365,20.0
164,22.094,0.0727,0.0909,0.0000,0.1364,amorphous,0,36.364,30.0
165,15.506,0.0421,0.0526,0.0000,0.0789,amorphous,0,35.186,20.0
166,15.233,0.0667,0.0513,0.0513,0.1026,amorphous,0,33.305,20.0
167,4.312,0.0000,0.0000,0.0000,0.0000,amorphous,0,34.244,6.0
168,10.134,0.0351,0.0541,0.0000,0.0541,amorphous,0,34.644,20.0
169,6.772,0.0175,0.0500,0.0000,0.0000,amorphous,0,26.662,10.0
170,4.052,0.0657,0.0571,0.0571,0.0857,amorphous,0,28.592,6.0
171,16.476,0.0226,0.0645,0.0000,0.0000,amorphous,0,40.044,20.0
172,22.631,0.0565,0.0870,0.0000,0.0870,amorphous,0,40.235,30.0
173,14.384,0.0622,0.0541,0.0541,0.0811,amorphous,0,31.894,20.0
174,20.283,0.0780,0.1200,0.0000,0.1200,intermediate,0,34.028,20.0
175,13.853,0.0662,0.0882,0.0000,0.1176,amorphous,0,51.870,20.0
176,14.463,0.1258,0.1935,0.0000,0.1935,intermediate,0,48.134,20.0
177,6.435,0.0200,0.0571,0.0000,0.0000,amorphous,0,43.859,10.0
178,14.804,0.0591,0.0909,0.0000,0.0909,amorphous,0,29.512,20.0
179,7.333,0.0175,0.0500,0.0000,0.0000,amorphous,0,28.344,10.0
180,6.553,0.0269,0.0769,0.0000,0.0000,amorphous,0,42.509,10.0
181,22.647,0.0938,0.1250,0.0000,0.1667,intermediate,0,36.185,30.0
182,15.716,0.0530,0.1515,0.0000,0.0000,amorphous,0,53.081,20.0
183,18.927,0.0864,0.0909,0.0000,0.1818,amorphous,0,33.769,20.0
184,11.375,0.0485,0.0606,0.0000,0.0909,amorphous,0,44.849,20.0
185,5.611,0.0256,0.0513,0.0000,0.0256,amorphous,0,27.887,6.0
186,16.891,0.0527,0.0811,0.0000,0.0811,amorphous,0,48.174,20.0
187,13.587,0.0453,0.0000,0.0698,0.0698,amorphous,0,29.179,20.0
188,6.452,0.0189,0.0541,0.0000,0.0000,amorphous,0,34.654,10.0
189,8.876,0.0175,0.0000,0.0500,0.0000,amorphous,0,26.550,10.0
190,5.929,0.0000,0.0000,0.0000,0.0000,amorphous,0,35.632,10.0
191,15.682,0.0351,0.0541,0.0000,0.0541,amorphous,0,37.983,20.0
192,6.389,0.0325,0.0500,0.0000,0.0500,amorphous,0,30.528,10.0
193,22.060,0.0886,0.1364,0.0000,0.1364,intermediate,0,34.859,30.0
194,19.890,0.0719,0.1250,0.0000,0.0938,amorphous,0,35.223,20.0
195,8.158,0.0333,0.0513,0.0000,0.0513,amorphous,0,27.710,10.0
196,14.477,0.1083,0.1667,0.0000,0.1667,intermediate,0,50.413,20.0
197,19.582,0.1857,0.2857,0.0000,0.2857,intermediate,0,56.736,20.0
198,17.470,0.0622,0.1081,0.0000,0.0811,amorphous,0,33.976,20.0
199,8.235,0.0184,0.0526,0.0000,0.0000,amorphous,0,27.895,10.0
200,17.156,0.0722,0.1111,0.0000,0.1111,amorphous,0,45.374,20.0
201,10.585,0.0575,0.1000,0.0000,0.0750,amorphous,0,26.500,20.0
202,21.231,0.1324,0.1765,0.0000,0.2353,intermediate,0,59.487,30.0
203,17.146,0.0684,0.1053,0.0000,0.1053,amorphous,0,30.275,20.0
204,15.176,0.0452,0.1290,0.0000,0.0000,amorphous,0,53.369,20.0
205,17.032,0.0618,0.0882,0.0882,0.0000,amorphous,0,52.412,20.0
206,7.855,0.0212,0.0606,0.0000,0.0000,amorphous,0,27.003,10.0
207,4.836,0.0333,0.0476,0.0476,0.0000,amorphous,0,38.709,6.0
208,7.714,0.0175,0.0000,0.0500,0.0000,amorphous,0,25.705,10.0
209,14.355,0.0189,0.0541,0.0000,0.0000,amorphous,0,38.250,20.0
210,21.067,0.0565,0.0870,0.0000,0.0870,amorphous,0,37.197,30.0
211,18.597,0.0574,0.0882,0.0000,0.0882,amorphous,0,32.119,20.0
212,7.817,0.0179,0.0513,0.0000,0.0000,amorphous,0,32.329,10.0
213,10.421,0.0757,0.0857,0.0571,0.0857,amorphous,0,45.469,20.0
214,2.835,0.0333,0.0513,0.0000,0.0513,amorphous,0,24.824,6.0
215,14.204,0.0189,0.0541,0.0000,0.0000,amorphous,0,40.034,20.0
216,13.954,0.0175,0.0500,0.0000,0.0000,amorphous,0,31.974,20.0
217,18.683,0.0212,0.0606,0.0000,0.0000,amorphous,0,37.216,20.0
218,5.142,0.0189,0.0000,0.0541,0.0000,amorphous,0,38.427,6.0
219,1.577,0.0444,0.0556,0.0000,0.0833,amorphous,0,25.246,6.0
220,22.131,0.0591,0.0909,0.0000,0.0909,amorphous,0,47.915,30.0
221,8.344,0.0342,0.0526,0.0000,0.0526,amorphous,0,27.664,10.0
222,14.146,0.0513,0.0789,0.0000,0.0789,amorphous,0,45.081,20.0
223,19.614,0.0629,0.0968,0.0000,0.0968,amorphous,0,31.181,20.0
224,8.462,0.0219,0.0625,0.0000,0.0000,amorphous,0,31.867,10.0
225,7.872,0.0179,0.0513,0.0000,0.0000,amorphous,0,25.363,10.0
226,18.381,0.0952,0.0968,0.0645,0.1290,amorphous,0,31.030,20.0
227,12.721,0.0342,0.0526,0.0000,0.0526,amorphous,0,31.029,20.0
228,12.444,0.0449,0.0769,0.0513,0.0000,amorphous,0,48.015,20.0
229,7.570,0.0342,0.0526,0.0000,0.0526,amorphous,0,24.053,10.0
230,1.589,0.0158,0.0000,0.0000,0.0526,amorphous,0,22.975,6.0
231,21.887,0.0520,0.0800,0.0000,0.0800,amorphous,0,41.454,30.0
232,14.336,0.0500,0.0870,0.0000,0.0652,amorphous,0,27.325,20.0
233,6.109,0.0342,0.0526,0.0000,0.0526,amorphous,0,29.509,10.0
234,21.744,0.0542,0.0833,0.0000,0.0833,amorphous,0,39.299,30.0
235,17.144,0.0406,0.0625,0.0000,0.0625,amorphous,0,36.641,20.0
236,11.607,0.0179,0.0000,0.0513,0.0000,amorphous,0,27.238,20.0
237,20.058,0.1690,0.2381,0.0000,0.2857,intermediate,0,54.175,30.0
238,1.825,0.0200,0.0571,0.0000,0.0000,amorphous,0,34.237,6.0
239,22.399,0.0542,0.0833,0.0000,0.0833,amorphous,0,33.926,30.0
240,13.604,0.0464,0.0714,0.0000,0.0714,amorphous,0,46.148,20.0
241,16.947,0.0317,0.0488,0.0000,0.0488,amorphous,0,33.970,20.0
242,3.713,0.0167,0.0476,0.0000,0.0000,amorphous,0,23.176,6.0
243,14.657,0.0367,0.0667,0.0000,0.0444,amorphous,0,31.313,20.0
244,20.194,0.0516,0.0938,0.0000,0.0625,amorphous,0,36.820,30.0
245,8.353,0.0212,0.0606,0.0000,0.0000,amorphous,0,28.790,10.0
246,22.200,0.0920,0.1600,0.0000,0.1200,intermediate,0,32.806,30.0
247,9.578,0.0333,0.0513,0.0000,0.0513,amorphous,0,45.265,10.0
248,14.501,0.0638,0.0750,0.0000,0.1250,amorphous,0,28.441,20.0
249,10.634,0.0256,0.0732,0.0000,0.0000,amorphous,0,26.510,20.0
250,21.754,0.1031,0.1875,0.0000,0.1250,intermediate,0,58.544,30.0
251,21.209,0.0852,0.1481,0.0000,0.1111,amorphous,0,31.520,30.0
252,9.642,0.0394,0.0606,0.0000,0.0606,amorphous,0,33.130,10.0
253,17.555,0.0500,0.0625,0.0000,0.0938,amorphous,0,32.517,20.0
254,11.602,0.0351,0.0541,0.0000,0.0541,amorphous,0,34.818,20.0
255,12.278,0.0356,0.0000,0.0444,0.0667,amorphous,0,32.847,20.0
256,18.464,0.0557,0.0857,0.0000,0.0857,amorphous,0,28.899,20.0
257,22.121,0.1159,0.1364,0.0000,0.2273,intermediate,0,34.420,30.0
258,6.575,0.0302,0.0465,0.0000,0.0465,amorphous,0,25.647,10.0
259,4.135,0.0371,0.0000,0.0571,0.0571,amorphous,0,26.494,6.0
260,9.443,0.0446,0.0811,0.0000,0.0541,amorphous,0,39.398,10.0
261,13.364,0.0371,0.0571,0.0000,0.0571,amorphous,0,37.829,20.0
262,15.958,0.0269,0.0000,0.0769,0.0000,amorphous,0,26.498,20.0
263,16.727,0.0780,0.1200,0.0000,0.1200,intermediate,0,47.759,20.0
264,7.374,0.0325,0.0500,0.0000,0.0500,amorphous,0,31.995,10.0
265,18.446,0.1081,0.1290,0.0968,0.0968,amorphous,0,54.640,20.0
266,19.406,0.0389,0.1111,0.0000,0.0000,amorphous,0,34.526,20.0
267,15.809,0.0557,0.0857,0.0000,0.0857,amorphous,0,43.756,20.0
268,20.344,0.0280,0.0800,0.0000,0.0000,amorphous,0,42.047,30.0
269,9.638,0.0163,0.0465,0.0000,0.0000,amorphous,0,42.461,10.0
270,12.741,0.1031,0.0938,0.0938,0.1250,amorphous,0,49.589,20.0
271,13.562,0.0516,0.0645,0.0000,0.0968,amorphous,0,42.451,20.0
272,15.438,0.0541,0.0541,0.0541,0.0541,amorphous,0,30.823,20.0
273,17.893,0.0640,0.0800,0.0000,0.1200,amorphous,0,45.446,20.0
274,9.811,0.0310,0.0476,0.0000,0.0476,amorphous,0,22.747,20.0
275,17.612,0.0530,0.0909,0.0606,0.0000,amorphous,0,33.501,20.0
276,17.822,0.0419,0.0645,0.0000,0.0645,amorphous,0,42.567,20.0
277,20.491,0.1406,0.1875,0.0000,0.2500,intermediate,0,57.406,30.0
278,21.293,0.0609,0.1739,0.0000,0.0000,amorphous,0,33.637,30.0
279,20.032,0.0981,0.1111,0.0741,0.1111,amorphous,0,49.823,20.0
280,17.873,0.0226,0.0645,0.0000,0.0000,amorphous,0,30.685,20.0
281,16.171,0.1304,0.1304,0.1304,0.1304,intermediate,0,53.705,20.0
282,12.807,0.0590,0.1026,0.0000,0.0769,amorphous,0,25.043,20.0
283,8.225,0.0162,0.0000,0.0000,0.0541,amorphous,0,25.264,10.0
284,5.997,0.0179,0.0513,0.0000,0.0000,amorphous,0,36.518,10.0
285,20.601,0.0333,0.0952,0.0000,0.0000,amorphous,0,43.449,30.0
286,14.630,0.0423,0.0769,0.0000,0.0513,amorphous,0,36.587,20.0
287,12.242,0.0547,0.0698,0.0465,0.0465,amorphous,0,33.142,20.0
288,16.128,0.1023,0.1364,0.0000,0.1818,intermediate,0,50.886,20.0
289,14.911,0.0250,0.0714,0.0000,0.0000,amorphous,0,26.095,20.0
290,22.394,0.0717,0.1304,0.0000,0.0870,amorphous,0,36.891,30.0
291,11.663,0.0333,0.0513,0.0000,0.0513,amorphous,0,36.415,20.0
292,4.742,0.0605,0.0526,0.0526,0.0789,amorphous,0,22.772,6.0
293,20.777,0.0870,0.0870,0.0870,0.0870,amorphous,0,54.805,30.0
294,12.718,0.0350,0.0500,0.0500,0.0000,amorphous,0,30.065,20.0
295,15.988,0.0300,0.0857,0.0000,0.0000,amorphous,0,38.429,20.0
296,9.928,0.0333,0.0513,0.0000,0.0513,amorphous,0,28.357,20.0
297,9.121,0.0256,0.0732,0.0000,0.0000,amorphous,0,40.983,10.0
298,8.347,0.0175,0.0500,0.0000,0.0000,amorphous,0,40.508,10.0
299,4.185,0.0189,0.0541,0.0000,0.0000,amorphous,0,21.812,6.0
300,18.709,0.0318,0.0909,0.0000,0.0000,amorphous,0,27.200,20.0
301,12.296,0.0453,0.0698,0.0000,0.0698,amorphous,0,23.782,20.0
302,9.412,0.0194,0.0556,0.0000,0.0000,amorphous,0,25.292,10.0
303,16.949,0.0179,0.0513,0.0000,0.0000,amorphous,0,26.031,20.0
304,21.844,0.0761,0.1304,0.0870,0.0000,amorphous,0,30.221,30.0
305,5.375,0.0302,0.0465,0.0000,0.0465,amorphous,0,23.634,6.0
306,2.024,0.0394,0.0000,0.0606,0.0606,amorphous,0,25.014,6.0
307,7.370,0.0000,0.0000,0.0000,0.0000,amorphous,0,32.430,10.0
308,9.995,0.0000,0.0000,0.0000,0.0000,amorphous,0,22.411,10.0
309,5.591,0.0361,0.0556,0.0000,0.0556,amorphous,0,22.572,6.0
310,9.294,0.0295,0.0455,0.0000,0.0455,amorphous,0,27.404,10.0
311,1.754,0.0317,0.0488,0.0000,0.0488,amorphous,0,21.020,6.0
312,15.467,0.0284,0.0811,0.0000,0.0000,amorphous,0,29.189,20.0
313,19.353,0.0444,0.0556,0.0000,0.0833,amorphous,0,27.826,20.0
314,10.962,0.0446,0.0811,0.0000,0.0541,amorphous,0,34.222,20.0
315,9.691,0.0368,0.1053,0.0000,0.0000,amorphous,0,32.192,10.0
316,11.596,0.0233,0.0222,0.0444,0.0000,amorphous,0,26.304,20.0
317,12.988,0.0609,0.0938,0.0000,0.0938,amorphous,0,45.608,20.0
318,13.931,0.0512,0.0732,0.0732,0.0000,amorphous,0,29.394,20.0
319,19.761,0.0636,0.0909,0.0909,0.0000,amorphous,0,40.950,20.0
320,18.978,0.0382,0.0588,0.0000,0.0588,amorphous,0,27.998,20.0
321,5.671,0.0351,0.0000,0.0541,0.0541,amorphous,0,25.884,6.0
322,17.170,0.0882,0.0882,0.0882,0.0882,amorphous,0,50.347,20.0
323,10.807,0.0175,0.0500,0.0000,0.0000,amorphous,0,36.434,20.0
324,13.568,0.0882,0.0882,0.0882,0.0882,amorphous,0,48.762,20.0
325,21.757,0.1100,0.2000,0.0000,0.1333,intermediate,0,58.796,30.0
326,16.800,0.0485,0.0606,0.0000,0.0909,amorphous,0,29.089,20.0
327,5.041,0.0167,0.0000,0.0000,0.0556,amorphous,0,22.303,6.0
328,9.656,0.0342,0.0526,0.0000,0.0526,amorphous,0,21.048,20.0
329,21.639,0.0687,0.1250,0.0000,0.0833,amorphous,0,38.121,30.0
330,22.117,0.0722,0.1111,0.0000,0.1111,amorphous,0,49.506,30.0
331,2.764,0.0200,0.0571,0.0000,0.0000,amorphous,0,26.620,6.0
332,17.127,0.0886,0.1364,0.0000,0.1364,intermediate,0,52.975,20.0
333,5.342,0.0406,0.0625,0.0000,0.0625,amorphous,0,19.634,6.0
334,19.002,0.0714,0.0714,0.0714,0.0714,amorphous,0,49.987,20.0
335,15.536,0.0476,0.0732,0.0000,0.0732,amorphous,0,24.132,20.0
336,10.919,0.0262,0.0750,0.0000,0.0000,amorphous,0,43.538,20.0
337,6.968,0.0179,0.0513,0.0000,0.0000,amorphous,0,37.412,10.0
338,12.146,0.0423,0.0769,0.0000,0.0513,amorphous,0,41.937,20.0
