ca_index,d_p_A,crystallinity,frac_a,frac_c,frac_384,phase,domain,axial_A,shell_bfac
813,7.827,0.2695,0.3171,0.2439,0.2439,crystalline,0,6.895,0.0
814,9.663,0.3270,0.4200,0.2400,0.3200,crystalline,0,2.145,0.0
815,4.845,0.3047,0.4419,0.2093,0.2558,crystalline,0,2.769,0.0
816,25.725,0.1656,0.1562,0.1562,0.1875,intermediate,0,27.885,0.0
817,13.720,0.3526,0.4359,0.3077,0.3077,crystalline,0,-4.124,0.0
818,8.238,0.3360,0.4651,0.2558,0.2791,crystalline,0,6.189,0.0
819,6.188,0.3333,0.4222,0.2444,0.3333,crystalline,0,8.191,0.0
820,13.233,0.2881,0.4286,0.1905,0.2381,crystalline,0,0.344,0.0
821,9.404,0.2442,0.4651,0.2326,0.0000,intermediate,0,3.851,0.0
822,17.808,0.2105,0.2105,0.2105,0.2105,intermediate,0,-2.753,0.0
823,12.523,0.2337,0.3043,0.1957,0.1957,intermediate,0,8.816,0.0
824,12.432,0.2570,0.3023,0.2326,0.2326,crystalline,0,-2.663,0.0
825,26.011,0.1368,0.1765,0.0882,0.1471,intermediate,0,29.109,0.0
826,11.998,0.2444,0.2889,0.2000,0.2444,intermediate,0,-2.109,0.0
827,7.539,0.2524,0.2927,0.2195,0.2439,crystalline,0,11.122,0.0
828,8.005,0.3133,0.3778,0.2889,0.2667,crystalline,0,7.945,0.0
829,11.917,0.2987,0.3947,0.2105,0.2895,crystalline,0,4.268,0.0
830,7.981,0.2302,0.3125,0.1667,0.2083,intermediate,0,1.372,0.0
831,13.956,0.3125,0.3958,0.2292,0.3125,crystalline,0,8.730,0.0
832,19.609,0.1111,0.1111,0.1111,0.1111,amorphous,0,23.295,0.0
833,24.915,0.1227,0.1515,0.1212,0.0909,intermediate,0,28.772,0.0
834,15.711,0.3462,0.3846,0.3077,0.3462,crystalline,0,2.959,0.0
835,16.505,0.2667,0.3667,0.1667,0.2667,crystalline,0,-4.049,0.0
836,5.265,0.3013,0.4000,0.2250,0.2750,crystalline,0,-1.517,0.0
837,26.015,0.1250,0.1250,0.1250,0.1250,intermediate,0,29.498,0.0
838,12.242,0.2569,0.3333,0.2157,0.2157,crystalline,0,4.510,0.0
839,18.559,0.1485,0.1515,0.0909,0.2121,intermediate,0,17.568,0.0
840,18.850,0.0833,0.0833,0.0833,0.0833,amorphous,0,16.544,0.0
841,21.612,0.1489,0.1915,0.1064,0.1489,intermediate,0,19.237,0.0
842,17.154,0.1875,0.2083,0.1667,0.1875,intermediate,0,13.821,0.0
843,18.543,0.3720,0.4400,0.2800,0.4000,crystalline,0,-2.055,0.0
844,20.497,0.1526,0.1795,0.1026,0.1795,intermediate,0,21.522,0.0
845,17.157,0.1767,0.2000,0.1333,0.2000,intermediate,0,17.741,0.0
846,18.030,0.0946,0.1071,0.0714,0.1071,amorphous,0,20.542,0.0
847,21.121,0.0920,0.0800,0.0800,0.1200,amorphous,0,23.634,0.0
848,14.521,0.2891,0.3478,0.2174,0.3043,crystalline,0,-3.448,0.0
849,11.839,0.2190,0.3810,0.0000,0.2857,intermediate,0,10.471,0.0
850,18.900,0.3333,0.4444,0.2222,0.3333,crystalline,0,-1.070,0.0
851,16.716,0.1837,0.2245,0.1429,0.1837,intermediate,0,14.925,0.0
852,10.430,0.3146,0.3958,0.2708,0.2708,crystalline,0,-4.054,0.0
853,10.778,0.2628,0.3256,0.1860,0.2791,crystalline,0,12.716,0.0
854,14.688,0.3217,0.4130,0.2826,0.2609,crystalline,0,-4.435,0.0
855,7.327,0.3275,0.4750,0.2250,0.2750,crystalline,0,-0.504,0.0
856,12.684,0.2781,0.3958,0.1667,0.2708,crystalline,0,4.565,0.0
857,12.153,0.2670,0.3409,0.2273,0.2273,crystalline,0,0.473,0.0
858,17.954,0.2060,0.2619,0.1429,0.2143,intermediate,0,16.918,0.0
859,29.317,0.1278,0.1111,0.1111,0.1667,amorphous,0,34.077,0.0
860,18.104,0.1453,0.1562,0.1250,0.1562,intermediate,0,15.494,0.0
861,22.795,0.1426,0.1702,0.1277,0.1277,intermediate,0,21.520,0.0
862,8.295,0.3500,0.4634,0.2439,0.3415,crystalline,0,4.587,0.0
863,15.039,0.3103,0.4103,0.2564,0.2564,crystalline,0,-0.772,0.0
864,8.197,0.3024,0.3810,0.2381,0.2857,crystalline,0,5.851,0.0
865,14.088,0.1583,0.1944,0.1389,0.1389,intermediate,0,9.413,0.0
866,12.098,0.2806,0.4167,0.1944,0.2222,crystalline,0,0.896,0.0
867,11.618,0.2217,0.2333,0.2000,0.2333,intermediate,0,9.696,0.0
868,22.530,0.1818,0.2273,0.1364,0.1818,intermediate,0,22.377,0.0
869,21.133,0.1650,0.1000,0.2000,0.2000,intermediate,0,24.097,0.0
870,11.658,0.3489,0.4545,0.2500,0.3409,crystalline,0,-3.834,0.0
871,11.598,0.2554,0.3261,0.2174,0.2174,crystalline,0,4.104,0.0
872,12.772,0.3125,0.4318,0.2273,0.2727,crystalline,0,-5.442,0.0
