ca_index,d_p_A,crystallinity,frac_a,frac_c,frac_384,phase,domain,axial_A,shell_bfac
133,2.645,0.1222,0.1481,0.0741,0.1481,intermediate,0,23.809,6.0
134,7.810,0.0786,0.1429,0.0000,0.0952,amorphous,0,15.598,10.0
135,5.474,0.1353,0.2353,0.0000,0.1765,intermediate,0,31.484,6.0
136,9.901,0.2474,0.3684,0.1579,0.2105,intermediate,0,16.516,10.0
137,2.947,0.1048,0.1613,0.0000,0.1613,intermediate,0,16.109,6.0
138,6.614,0.0780,0.1200,0.0000,0.1200,intermediate,0,18.990,10.0
139,5.850,0.1161,0.1786,0.0000,0.1786,intermediate,0,19.547,6.0
140,3.806,0.0520,0.0800,0.0000,0.0800,amorphous,0,13.015,6.0
141,4.115,0.0565,0.0870,0.0000,0.0870,amorphous,0,18.878,6.0
142,3.702,0.0667,0.0833,0.0000,0.1250,amorphous,0,13.694,6.0
143,7.698,0.1413,0.2174,0.0000,0.2174,intermediate,0,23.276,10.0
144,7.710,0.0886,0.1364,0.0000,0.1364,intermediate,0,14.226,10.0
145,4.941,0.0375,0.0000,0.0000,0.1250,amorphous,0,22.991,6.0
146,4.806,0.0963,0.1481,0.0000,0.1481,intermediate,0,26.602,6.0
147,8.908,0.0929,0.1429,0.0000,0.1429,intermediate,0,26.881,10.0
148,3.838,0.0000,0.0000,0.0000,0.0000,amorphous,0,17.254,6.0
149,4.925,0.0963,0.1481,0.0000,0.1481,intermediate,0,23.685,6.0
150,4.610,0.0318,0.0909,0.0000,0.0000,amorphous,0,15.440,6.0
151,6.311,0.1205,0.2273,0.0000,0.1364,intermediate,0,17.394,10.0
152,6.479,0.0750,0.1154,0.0000,0.1154,amorphous,0,19.925,10.0
153,8.942,0.1300,0.2000,0.0000,0.2000,intermediate,0,19.470,10.0
154,4.080,0.1000,0.0690,0.0690,0.1724,amorphous,0,15.300,6.0
155,5.770,0.1387,0.2581,0.0000,0.1613,intermediate,0,12.802,6.0
156,4.456,0.0963,0.1481,0.0000,0.1481,intermediate,0,16.567,6.0
157,3.673,0.0593,0.0741,0.0000,0.1111,amorphous,0,12.513,6.0
158,2.067,0.1161,0.0968,0.0968,0.1613,amorphous,0,25.626,6.0
159,6.228,0.2750,0.3929,0.1786,0.2500,crystalline,0,13.898,10.0
160,2.687,0.1417,0.2333,0.0000,0.2000,intermediate,0,12.461,6.0
161,3.797,0.0552,0.0690,0.0000,0.1034,amorphous,0,13.260,6.0
162,6.456,0.0793,0.1379,0.0000,0.1034,amorphous,0,13.409,10.0
163,4.044,0.0667,0.0833,0.0000,0.1250,amorphous,0,11.502,6.0
164,7.658,0.0868,0.1579,0.0000,0.1053,amorphous,0,27.032,10.0
165,2.962,0.1208,0.1667,0.0000,0.2083,intermediate,0,28.418,6.0
166,2.366,0.1320,0.2400,0.0000,0.1600,intermediate,0,27.681,6.0
167,3.556,0.0812,0.1250,0.0000,0.1250,intermediate,0,13.169,6.0
168,6.184,0.0750,0.1154,0.0000,0.1154,amorphous,0,16.042,10.0
169,8.907,0.2281,0.3125,0.1250,0.2500,intermediate,0,13.539,10.0
170,4.382,0.1000,0.1212,0.0606,0.1212,intermediate,0,17.992,6.0
171,2.800,0.1500,0.2500,0.0000,0.2083,intermediate,0,20.823,6.0
172,5.340,0.0963,0.1481,0.0000,0.1481,intermediate,0,18.837,6.0
173,8.819,0.1211,0.2105,0.0000,0.1579,intermediate,0,26.740,10.0
174,4.209,0.0727,0.0909,0.0000,0.1364,amorphous,0,12.886,6.0
175,7.742,0.0762,0.0952,0.0000,0.1429,amorphous,0,14.163,10.0
176,8.101,0.1636,0.2727,0.0000,0.2273,intermediate,0,24.552,10.0
177,8.716,0.0727,0.0909,0.0000,0.1364,amorphous,0,16.029,10.0
178,7.771,0.0750,0.1364,0.0000,0.0909,amorphous,0,14.589,10.0
179,5.300,0.1565,0.2609,0.0000,0.2174,intermediate,0,18.808,6.0
180,6.056,0.0853,0.1176,0.0000,0.1471,amorphous,0,22.758,10.0
181,8.954,0.0765,0.1176,0.0000,0.1176,amorphous,0,20.263,10.0
182,1.890,0.1300,0.2000,0.0000,0.2000,intermediate,0,9.911,6.0
183,5.139,0.1217,0.1333,0.1000,0.1333,intermediate,0,22.324,6.0
184,9.115,0.0971,0.1176,0.0588,0.1176,amorphous,0,11.820,10.0
185,8.902,0.1500,0.2500,0.0000,0.2083,intermediate,0,13.093,10.0
186,5.454,0.0848,0.1304,0.0000,0.1304,intermediate,0,15.245,6.0
187,3.528,0.0703,0.0938,0.0000,0.1250,amorphous,0,19.342,6.0
188,6.044,0.1500,0.1500,0.1500,0.1500,intermediate,0,25.342,10.0
189,7.994,0.1639,0.1667,0.1111,0.2222,intermediate,0,29.843,10.0
190,3.635,0.1115,0.0769,0.0769,0.1923,amorphous,0,12.177,6.0
191,4.727,0.0591,0.0909,0.0000,0.0909,amorphous,0,13.476,6.0
192,6.005,0.1820,0.2800,0.0000,0.2800,intermediate,0,10.902,10.0
193,7.743,0.1130,0.1739,0.0000,0.1739,intermediate,0,23.171,10.0
194,6.425,0.0750,0.1000,0.0000,0.1333,amorphous,0,19.874,10.0
195,8.883,0.0867,0.1333,0.0000,0.1333,intermediate,0,10.534,10.0
196,6.529,0.0800,0.1000,0.0000,0.1500,amorphous,0,13.086,10.0
197,6.227,0.1026,0.1579,0.0000,0.1579,intermediate,0,29.407,10.0
198,4.037,0.2288,0.3077,0.1154,0.2692,intermediate,0,9.124,6.0
199,7.882,0.1150,0.2000,0.0000,0.1500,intermediate,0,14.284,10.0
200,4.216,0.1400,0.2000,0.0000,0.2333,intermediate,0,25.184,6.0
201,2.800,0.3480,0.4800,0.2400,0.3200,crystalline,0,10.115,6.0
202,2.800,0.1569,0.2414,0.0000,0.2414,intermediate,0,24.503,6.0
203,4.981,0.0983,0.1667,0.0000,0.1333,intermediate,0,18.961,6.0
204,4.602,0.0946,0.1071,0.0714,0.1071,amorphous,0,13.886,6.0
205,6.759,0.0684,0.1053,0.0000,0.1053,amorphous,0,8.755,10.0
206,7.153,0.1800,0.3000,0.0000,0.2500,intermediate,0,10.456,10.0
207,8.252,0.1625,0.2500,0.0000,0.2500,intermediate,0,27.728,10.0
208,6.443,0.0722,0.1111,0.0000,0.1111,amorphous,0,8.299,10.0
209,8.783,0.0812,0.1250,0.0000,0.1250,intermediate,0,15.536,10.0
210,4.746,0.0619,0.0952,0.0000,0.0952,amorphous,0,10.450,6.0
211,10.070,0.1643,0.2857,0.0000,0.2143,intermediate,0,21.752,20.0
212,8.824,0.2118,0.3529,0.0000,0.2941,intermediate,0,11.552,10.0
213,8.781,0.2857,0.4286,0.1429,0.2857,crystalline,0,11.193,10.0
214,8.637,0.0825,0.1500,0.0000,0.1000,amorphous,0,12.013,10.0
215,9.113,0.0765,0.1176,0.0000,0.1176,amorphous,0,10.387,10.0
216,7.570,0.1159,0.1364,0.0000,0.2273,intermediate,0,26.091,10.0
217,9.866,0.0917,0.1667,0.0000,0.1111,amorphous,0,14.886,10.0
218,6.467,0.1182,0.1818,0.0000,0.1818,intermediate,0,16.394,10.0
219,8.211,0.1040,0.1600,0.0000,0.1600,intermediate,0,18.524,10.0
220,3.536,0.0886,0.1364,0.0000,0.1364,intermediate,0,8.717,6.0
221,9.088,0.1278,0.2222,0.0000,0.1667,intermediate,0,15.821,10.0
222,7.363,0.1224,0.1724,0.0000,0.2069,intermediate,0,19.677,10.0
223,1.100,0.3077,0.4231,0.1923,0.3077,crystalline,0,7.564,6.0
224,4.598,0.0569,0.1034,0.0000,0.0690,amorphous,0,15.005,6.0
225,2.920,0.0852,0.1481,0.0000,0.1111,amorphous,0,10.094,6.0
226,6.008,0.0848,0.1304,0.0000,0.1304,intermediate,0,8.461,10.0
227,10.121,0.1147,0.1765,0.0000,0.1765,intermediate,0,19.950,20.0
228,9.306,0.0889,0.1111,0.0000,0.1667,amorphous,0,14.464,10.0
