ca_index,d_p_A,crystallinity,frac_a,frac_c,frac_384,phase,domain,axial_A,shell_bfac
76,5.719,0.0219,0.0000,0.0625,0.0000,amorphous,0,-11.465,22.0
77,6.802,0.0318,0.0000,0.0909,0.0000,amorphous,0,19.633,22.0
78,6.454,0.0000,0.0000,0.0000,0.0000,amorphous,0,27.048,22.0
79,3.970,0.0269,0.0000,0.0769,0.0000,amorphous,0,-21.375,22.0
80,7.346,0.0000,0.0000,0.0000,0.0000,amorphous,0,-16.808,22.0
81,9.449,0.0184,0.0000,0.0526,0.0000,intermediate,0,30.629,22.0
82,6.292,0.0194,0.0000,0.0556,0.0000,amorphous,0,-10.060,22.0
83,2.597,0.0233,0.0000,0.0667,0.0000,amorphous,0,-17.425,22.0
84,2.750,0.0206,0.0000,0.0588,0.0000,amorphous,0,-18.879,22.0
85,3.476,0.0159,0.0000,0.0455,0.0000,amorphous,0,26.107,22.0
86,5.103,0.0233,0.0000,0.0667,0.0000,amorphous,0,16.533,22.0
87,4.089,0.0350,0.0000,0.1000,0.0000,amorphous,0,-12.869,22.0
88,5.654,0.0000,0.0000,0.0000,0.0000,amorphous,0,23.198,22.0
89,5.324,0.0184,0.0000,0.0526,0.0000,amorphous,0,-7.399,22.0
90,3.262,0.0000,0.0000,0.0000,0.0000,amorphous,0,6.298,22.0
91,4.537,0.0206,0.0000,0.0588,0.0000,amorphous,0,-12.562,22.0
92,8.077,0.0250,0.0000,0.0714,0.0000,intermediate,0,-21.723,22.0
93,4.705,0.0000,0.0000,0.0000,0.0000,amorphous,0,21.990,22.0
94,3.360,0.0000,0.0000,0.0000,0.0000,amorphous,0,-2.782,22.0
95,8.399,0.0000,0.0000,0.0000,0.0000,intermediate,0,27.050,22.0
96,6.907,0.0000,0.0000,0.0000,0.0000,amorphous,0,1.313,22.0
97,4.938,0.0194,0.0000,0.0556,0.0000,amorphous,0,21.776,22.0
98,1.896,0.0135,0.0000,0.0385,0.0000,amorphous,0,6.351,22.0
99,6.215,0.0000,0.0000,0.0000,0.0000,amorphous,0,28.734,22.0
100,3.714,0.0233,0.0000,0.0667,0.0000,amorphous,0,32.362,22.0
101,6.583,0.0184,0.0000,0.0526,0.0000,amorphous,0,17.109,22.0
102,5.150,0.0184,0.0000,0.0526,0.0000,amorphous,0,-8.049,22.0
103,4.515,0.0000,0.0000,0.0000,0.0000,amorphous,0,-0.427,22.0
104,6.884,0.0250,0.0000,0.0714,0.0000,amorphous,0,32.466,22.0
105,4.321,0.0000,0.0000,0.0000,0.0000,amorphous,0,5.806,22.0
106,4.641,0.0175,0.0000,0.0500,0.0000,amorphous,0,-2.175,22.0
107,6.861,0.0000,0.0000,0.0000,0.0000,amorphous,0,25.356,22.0
108,4.501,0.0292,0.0000,0.0833,0.0000,amorphous,0,30.548,22.0
109,4.863,0.0194,0.0000,0.0556,0.0000,amorphous,0,-6.205,22.0
110,3.571,0.0167,0.0000,0.0476,0.0000,amorphous,0,-6.542,22.0
111,4.597,0.0000,0.0000,0.0000,0.0000,amorphous,0,8.159,22.0
112,5.313,0.0000,0.0000,0.0000,0.0000,amorphous,0,4.145,22.0
113,5.636,0.0206,0.0000,0.0588,0.0000,amorphous,0,-10.011,22.0
114,7.371,0.0292,0.0000,0.0833,0.0000,amorphous,0,35.536,22.0
115,2.910,0.0206,0.0000,0.0588,0.0000,amorphous,0,13.844,22.0
116,4.939,0.0206,0.0000,0.0588,0.0000,amorphous,0,26.919,22.0
117,4.033,0.0219,0.0000,0.0625,0.0000,amorphous,0,-14.663,22.0
118,3.702,0.0000,0.0000,0.0000,0.0000,amorphous,0,16.651,22.0
119,6.623,0.0269,0.0000,0.0769,0.0000,amorphous,0,-19.692,22.0
120,5.077,0.0206,0.0000,0.0588,0.0000,amorphous,0,4.469,22.0
121,3.667,0.0152,0.0000,0.0435,0.0000,amorphous,0,6.512,22.0
122,4.238,0.0000,0.0000,0.0000,0.0000,amorphous,0,3.434,22.0
123,1.567,0.0219,0.0000,0.0625,0.0000,amorphous,0,17.411,22.0
124,8.584,0.0159,0.0000,0.0455,0.0000,intermediate,0,-5.566,22.0
125,5.085,0.0000,0.0000,0.0000,0.0000,amorphous,0,41.786,22.0
126,6.774,0.0194,0.0000,0.0556,0.0000,amorphous,0,29.993,22.0
127,3.472,0.0175,0.0000,0.0500,0.0000,amorphous,0,6.533,22.0
128,3.879,0.0000,0.0000,0.0000,0.0000,amorphous,0,29.517,22.0
129,6.598,0.0206,0.0000,0.0588,0.0000,amorphous,0,32.007,22.0
130,4.535,0.0250,0.0000,0.0714,0.0000,amorphous,0,-26.400,22.0
131,5.342,0.0000,0.0000,0.0000,0.0000,amorphous,0,-22.314,22.0
132,9.374,0.0000,0.0000,0.0000,0.0000,intermediate,0,41.639,22.0
133,7.617,0.0184,0.0000,0.0526,0.0000,amorphous,0,17.955,22.0
134,9.311,0.0318,0.0000,0.0909,0.0000,intermediate,0,-19.527,22.0
135,5.019,0.0350,0.0000,0.1000,0.0000,amorphous,0,7.927,22.0
