ca_index,d_p_A,crystallinity,frac_a,frac_c,frac_384,phase,domain,axial_A,shell_bfac
140,12.811,0.1674,0.2791,0.0000,0.2326,intermediate,0,24.850,20.0
141,25.012,0.2337,0.2791,0.2093,0.2093,intermediate,0,35.343,30.0
142,30.817,0.1500,0.2727,0.0000,0.1818,intermediate,0,44.971,40.0
143,8.497,0.2011,0.2222,0.2000,0.1778,intermediate,0,23.689,10.0
144,17.227,0.2533,0.3333,0.2000,0.2222,crystalline,0,35.362,20.0
145,20.768,0.0636,0.1818,0.0000,0.0000,amorphous,0,33.112,30.0
146,19.027,0.2284,0.2973,0.2162,0.1622,intermediate,0,29.219,20.0
147,28.618,0.2043,0.2174,0.2174,0.1739,intermediate,0,54.433,30.0
148,31.618,0.1519,0.2692,0.0000,0.1923,intermediate,0,52.885,40.0
149,22.017,0.2361,0.3611,0.1944,0.1389,intermediate,0,31.621,30.0
150,24.830,0.1511,0.2222,0.0000,0.2444,intermediate,0,44.968,30.0
151,7.753,0.2000,0.2609,0.0870,0.2609,intermediate,0,28.681,10.0
152,4.387,0.1500,0.2500,0.0000,0.2083,intermediate,0,32.611,6.0
153,17.323,0.1988,0.3488,0.0000,0.2558,intermediate,0,38.428,20.0
154,30.534,0.1500,0.2571,0.0000,0.2000,intermediate,0,44.727,40.0
155,31.300,0.1792,0.3333,0.0000,0.2083,intermediate,0,50.251,40.0
156,32.010,0.1404,0.2692,0.0000,0.1538,intermediate,0,51.554,40.0
157,5.884,0.1893,0.2143,0.1429,0.2143,intermediate,0,22.694,6.0
158,21.333,0.1978,0.2609,0.1739,0.1522,intermediate,0,40.787,30.0
159,21.874,0.1636,0.2727,0.0000,0.2273,intermediate,0,41.921,30.0
160,32.239,0.1448,0.2069,0.0000,0.2414,intermediate,0,45.868,40.0
161,4.153,0.1322,0.2444,0.0000,0.1556,intermediate,0,29.498,6.0
162,24.743,0.1705,0.2727,0.0000,0.2500,intermediate,0,43.622,30.0
163,9.950,0.2185,0.2609,0.1957,0.1957,intermediate,0,24.527,10.0
164,33.336,0.1435,0.2609,0.0000,0.1739,intermediate,0,50.255,40.0
165,23.435,0.1906,0.3125,0.0000,0.2708,intermediate,0,35.062,30.0
166,32.552,0.1150,0.2000,0.0000,0.1500,intermediate,0,53.476,40.0
167,7.316,0.1556,0.3111,0.0000,0.1556,intermediate,0,25.904,10.0
168,27.026,0.1942,0.2093,0.1860,0.1860,intermediate,0,48.661,30.0
169,19.887,0.1379,0.2121,0.0000,0.2121,intermediate,0,46.818,20.0
170,16.708,0.2326,0.2609,0.2174,0.2174,intermediate,0,32.630,20.0
171,4.718,0.1833,0.2121,0.1818,0.1515,intermediate,0,27.006,6.0
172,26.286,0.2257,0.2973,0.1622,0.2162,intermediate,0,38.633,30.0
173,26.754,0.2013,0.2632,0.1316,0.2105,intermediate,0,41.575,30.0
174,5.738,0.1833,0.2381,0.1429,0.1667,intermediate,0,25.138,6.0
175,30.008,0.1400,0.2333,0.1667,0.0000,intermediate,0,47.098,30.0
176,20.776,0.2511,0.3409,0.1818,0.2273,crystalline,0,30.042,30.0
177,25.724,0.2175,0.2500,0.2000,0.2000,intermediate,0,42.995,30.0
178,9.409,0.1633,0.3111,0.1556,0.0000,intermediate,0,29.294,10.0
179,24.394,0.1518,0.2500,0.0000,0.2143,intermediate,0,51.854,30.0
180,33.253,0.1341,0.2273,0.0000,0.1818,intermediate,0,51.161,40.0
181,29.482,0.2042,0.2778,0.1389,0.1944,intermediate,0,49.899,30.0
182,8.903,0.0907,0.1395,0.0000,0.1395,intermediate,0,22.594,10.0
183,24.861,0.1573,0.1707,0.1951,0.0976,intermediate,0,50.629,30.0
184,7.122,0.1444,0.2222,0.0000,0.2222,intermediate,0,21.059,10.0
185,8.718,0.2095,0.2703,0.1892,0.1622,intermediate,0,34.988,10.0
186,15.365,0.2648,0.3409,0.1818,0.2727,crystalline,0,28.274,20.0
187,11.910,0.2778,0.4444,0.1778,0.2000,crystalline,0,31.697,20.0
188,13.404,0.1367,0.2000,0.0000,0.2222,intermediate,0,29.604,20.0
189,22.515,0.1886,0.1818,0.1818,0.2045,intermediate,0,47.904,30.0
190,28.927,0.0977,0.2791,0.0000,0.0000,amorphous,0,39.348,30.0
191,18.838,0.2479,0.3191,0.1702,0.2553,intermediate,0,31.152,20.0
192,22.563,0.1909,0.3182,0.2273,0.0000,intermediate,0,37.670,30.0
193,7.020,0.1209,0.1860,0.0000,0.1860,intermediate,0,21.401,10.0
194,27.377,0.1707,0.3103,0.0000,0.2069,intermediate,0,36.603,30.0
195,5.341,0.1826,0.2391,0.1522,0.1522,intermediate,0,28.253,6.0
196,31.407,0.1523,0.3182,0.0000,0.1364,intermediate,0,45.971,40.0
197,15.828,0.2756,0.3953,0.2326,0.1860,crystalline,0,35.634,20.0
198,31.376,0.1840,0.3200,0.0000,0.2400,intermediate,0,54.124,40.0
199,13.267,0.1744,0.2564,0.0000,0.2821,intermediate,0,24.182,20.0
200,4.649,0.0761,0.2174,0.0000,0.0000,amorphous,0,20.871,6.0
201,6.414,0.1750,0.2000,0.1500,0.1750,intermediate,0,23.767,10.0
202,28.417,0.1610,0.2927,0.0000,0.1951,intermediate,0,39.173,30.0
203,11.217,0.2587,0.3478,0.1304,0.3043,crystalline,0,30.308,20.0
